weighted_g2v0,weighted_g2v1,weighted_g2v2,weighted_g2v3,weighted_g2v4,weighted_g2v5,weighted_g2v6,weighted_g2v7,weighted_g2v8,weighted_g2v9,weighted_g2v10,weighted_g2v11,weighted_g2v12,weighted_g2v13,weighted_g2v14,weighted_g2v15,weighted_g2v16,weighted_g2v17,weighted_g2v18,weighted_g2v19,weighted_g2v20,weighted_g2v21,weighted_g2v22,weighted_g2v23,weighted_g2v24,weighted_g2v25,weighted_g2v26,weighted_g2v27,weighted_g2v28,weighted_g2v29,weighted_g2v30,weighted_g2v31,weighted_g2v32,weighted_g2v33,weighted_g2v34,weighted_g2v35,weighted_g2v36,weighted_g2v37,weighted_g2v38,weighted_g2v39,weighted_g2v40,weighted_g2v41,weighted_g2v42,weighted_g2v43,weighted_g2v44,weighted_g2v45,weighted_g2v46,weighted_g2v47,weighted_g2v48,weighted_g2v49,weighted_g2v50,weighted_g2v51,weighted_g2v52,weighted_g2v53,weighted_g2v54,weighted_g2v55,weighted_g2v56,weighted_g2v57,weighted_g2v58,weighted_g2v59,weighted_g2v60,weighted_g2v61,weighted_g2v62,weighted_g2v63,label
-0.188415775419044,-0.046432406085052086,-0.049684783084008456,0.05824395665479312,-0.15566464861690843,0.15167649729165122,-0.06028219321384453,-0.04440700278424269,-0.00041496613506511736,0.05580544791690964,-0.09860817621401921,0.09539624608697812,0.23985555914939372,-0.09345961057332826,0.24654012111048879,0.04367357570867331,-0.17572612412130603,-0.05697547524091583,0.11417540696009502,-0.054067055907920464,-0.040005299116543665,0.07453642296348954,0.14302580447894378,-0.3018194457877793,-0.01725638161076279,-0.14455307802763656,-0.01201044733042491,0.00761844321047877,0.020915799267630982,0.0829041978020661,-0.0677489185984666,0.16663043118695406,-0.04566893406429169,-0.18786166157895842,-0.12502555490809156,0.12038408274823738,0.06000471966153482,-0.061955969979293174,0.15530579182598228,-0.2958839042109033,-0.1273454611182787,0.34185653821687384,-0.1444061926750282,-0.0881612009919251,-0.05741005891164545,0.019316406074622237,-0.27094870978284497,0.0604346273428566,-0.019927059373802986,0.06368502321241137,0.28038819150194516,0.04469062075572815,-0.14882536932114757,0.06780283078442553,0.07963423561055347,0.08414307259766617,0.14462374138887613,0.002298654730951127,0.04938589553937193,0.2115238286190376,-0.07491121114587289,-0.259302256376851,-0.1716883755084332,-0.040869742580101016,1
-0.07556451403070241,-0.021084077015984803,-0.028612100228201598,0.027731470065191388,-0.0754902187618427,0.05106576974503696,-0.020495385251706466,-0.02767321513965726,0.0077409135847119614,0.024281222431454808,-0.038014254707377404,0.029958092025481164,0.0986793014453724,-0.05032493389444426,0.09938281727954745,0.02576800371753052,-0.0840749578201212,-0.01975177542772144,0.04937638703268021,-0.01744818879524246,-0.011285615270026028,0.03822018831851892,0.05849365136236884,-0.12654044333612546,0.0011464362069091294,-0.058907345694024116,-0.0032530393509659916,-0.002540828674682416,0.010740538302343339,0.04010862359427847,-0.020483549975324422,0.07026869802211877,-0.023950978356879205,-0.06985183553842944,-0.05809029270312749,0.04949897539336234,0.028678521630354226,-0.027898580476175994,0.06867342517944053,-0.1265308510628529,-0.05113604385405779,0.14011546783149242,-0.04936938651371747,-0.030354474554769695,-0.016610594393569045,0.00299480784451589,-0.11802423145854846,0.030597791424952447,-0.01027389250066335,0.019617254729382694,0.11733958798868116,0.020894591667456552,-0.05242168827680871,0.03395841542806011,0.03095192339969799,0.03558407991658896,0.05612051917705685,-0.00045972497173352167,0.030787009471168858,0.09749825071776286,-0.028714543295791373,-0.10143767387489788,-0.07093191688181832,-0.010351244185585529,1
-0.03845384758655777,-0.013370773165838838,-0.011507621283427154,0.014108291560238817,-0.04168660642377601,0.03407108269506929,-0.014354639557628926,-0.017430407738330114,0.008632118320081912,0.013696382066549764,-0.02287936589514507,0.018244395735631014,0.05152229710731218,-0.028280198621981004,0.054655529981728915,0.014114222803050878,-0.04385153069615182,-0.011844447230431819,0.027936565995332785,-0.007749894050747815,-0.009084243568728065,0.02229859204125227,0.027379575079000306,-0.07080029891825156,-0.0009645192412568665,-0.029631837793958102,-0.006301841041266282,-0.00032862915839182167,0.006447699000823266,0.020131370927229886,-0.01362644123671599,0.03768396738167035,-0.012710701234116242,-0.0412886297033948,-0.03038331494516148,0.02854426723064446,0.0160705700265414,-0.012673751913187117,0.03534217524802222,-0.06781787719725199,-0.03159403647033486,0.07519453069019108,-0.027632834966913458,-0.01721592187290875,-0.006902360619988474,0.0009778983943006761,-0.06262472889630305,0.013488002171847834,-0.005211364273436186,0.012597451231402641,0.06334080653571773,0.013191613115983583,-0.030712987428315255,0.017373483413660035,0.014017620039095806,0.017394447845418187,0.030787218414621835,-0.0014501202637869184,0.01542892588001517,0.05237110108903768,-0.01748123770031692,-0.05763571350423551,-0.03712511284237092,-0.006426389487431862,1
-0.16999474034154055,-0.05731007445137948,-0.04913660750025883,0.06806432665325701,-0.1626337761574957,0.13798517961653747,-0.05917928320039729,-0.060126747811279656,0.01747335653219904,0.05820931517519057,-0.09414527657125811,0.06940986926201731,0.23175032781935961,-0.1157181501371919,0.2370914488482023,0.06876230695239169,-0.17801176399266946,-0.03982698730292863,0.1199548337109653,-0.044721213867887855,-0.03835741298306467,0.08844679610462793,0.11885174657800235,-0.29292977296946837,-0.0018633042761523808,-0.12634886224986985,-0.021331133678488965,-0.0013045735540799797,0.02236460254061967,0.08903747880166131,-0.04078909796330014,0.16530671777270203,-0.06472012237645686,-0.17024372909197286,-0.14607550144761003,0.12134785002646302,0.06051177314813166,-0.05683170340489596,0.15473437505508109,-0.2930643650303994,-0.12432616609450113,0.3168840074712144,-0.1205970980892224,-0.07594030533385064,-0.030286420284288136,0.005375610498179283,-0.26180696505720596,0.061404118314385414,-0.01778241042796123,0.047877447230608335,0.26722801255527884,0.054806739251944236,-0.13073723056420153,0.08305630891949736,0.05963073277234798,0.05957296073445052,0.13083661972944224,0.010017282188138259,0.06650878309405275,0.21853034238197974,-0.0755130164491545,-0.24275207455502823,-0.16028580591747804,-0.027532560850626657,1
-0.1624995894461856,-0.07185121587646846,-0.06787208765541136,0.06314863880481764,-0.16809252261174554,0.12340495148769666,-0.06553469770395956,-0.06973814028411258,0.011889332160713709,0.05223727769058764,-0.10401976459057156,0.07128956841938582,0.23378798511892213,-0.11453517375828352,0.23470841839755932,0.047507110575079614,-0.17855055617065332,-0.05042071960971165,0.1293134525293465,-0.0468428390059793,-0.028893641068974567,0.08764687025998767,0.128369846715191,-0.2949232701344185,-0.002417776760040331,-0.1238218853076123,-0.02449434516308157,-0.010298137240995145,0.01854109831668014,0.10172551054598707,-0.04252035301370719,0.16466488876528845,-0.04574365379390731,-0.18757427245085656,-0.150566563103228,0.12481666800983672,0.05828118431813938,-0.04417157840684594,0.14528241510126144,-0.29921241487543215,-0.12270360474700358,0.331421925429466,-0.12782343031932147,-0.08700861276689072,-0.017921178631686133,0.026860460300555396,-0.2846494696010624,0.07365864624278907,-0.03519427411578663,0.049897994105608114,0.2875314305654064,0.05332419851188159,-0.1242383204510954,0.08668434336726294,0.07418325592730117,0.08130592335472796,0.15623670811980925,0.016254358900922167,0.08423431655503065,0.22587501227264004,-0.07149124813605744,-0.2400987264268177,-0.17503154208012328,-0.029248466832832117,1
-0.30115458369255066,-0.09074030816555023,-0.09474722295999527,0.11329994350671768,-0.2984844744205475,0.23728923499584198,-0.09976776689291,-0.12012180685997009,0.032170943915843964,0.10560747236013412,-0.16248083114624023,0.12592777609825134,0.39412400126457214,-0.19384948909282684,0.3989907205104828,0.11445358395576477,-0.31026798486709595,-0.07856246083974838,0.20526599884033203,-0.07621928304433823,-0.05515722185373306,0.1641046553850174,0.21615572273731232,-0.5125814080238342,-0.016514664515852928,-0.22513854503631592,-0.023124633356928825,-0.006334913428872824,0.05170468986034393,0.15793578326702118,-0.07873490452766418,0.2921138405799866,-0.10498557239770889,-0.2892270088195801,-0.24293050169944763,0.1958417296409607,0.11264944076538086,-0.08579248934984207,0.27810484170913696,-0.5131785273551941,-0.22936102747917175,0.5668621063232422,-0.22022457420825958,-0.1227673888206482,-0.05967496335506439,0.027042213827371597,-0.4709276556968689,0.11498283594846725,-0.041195228695869446,0.08082790672779083,0.46823132038116455,0.09015659242868423,-0.22642430663108826,0.13535484671592712,0.11048159748315811,0.11746783554553986,0.21920788288116455,0.008649146184325218,0.1194816306233406,0.3808462917804718,-0.12152062356472015,-0.4357326626777649,-0.27602139115333557,-0.051225125789642334,1
-0.19019891325844807,-0.06142561395097984,-0.06501120132697599,0.07294488734476728,-0.1713871452434177,0.15184925368913774,-0.0741912866576334,-0.05388961841739463,0.006960433028151773,0.06953643692992209,-0.1010647710318562,0.09251224496035595,0.24032183880577637,-0.11852435341622848,0.25725771410631415,0.05700870065458035,-0.17707332288532446,-0.04695853367029281,0.12354806300875301,-0.04064502613095755,-0.02894036408011498,0.08123154244437981,0.14402923186236385,-0.3201759429282268,-0.0075953248155753265,-0.13252352869786907,-0.025488637400832907,0.0011080446224031822,0.026522152379594658,0.09663901814479339,-0.05298622847754467,0.18590249468865438,-0.062330348207876925,-0.1783202392025589,-0.15461163030442876,0.1347359513440117,0.07868060357920993,-0.0596010540471428,0.16833886942104176,-0.30254132459411043,-0.13077362961648556,0.34760260491846445,-0.14528195931461085,-0.08756581237121078,-0.03485859105666953,0.007391919423773718,-0.2956746419096428,0.06800613893337255,-0.0170214852223989,0.06466638501419612,0.2992615025814916,0.05019217267046484,-0.15020355470465455,0.07961256534196018,0.07330859794145388,0.08067526012198643,0.1332505596356906,0.008257039019503119,0.07236534817500061,0.2328073519459936,-0.08114561197881619,-0.2553773389794351,-0.18175269070008163,-0.029947958666873113,1
-0.01839904869363333,-0.004883221091909541,-0.006132475776313286,0.006874332432980063,-0.018277429366275168,0.014014355049261617,-0.0069448304841191405,-0.007049712020455411,0.003225603223890411,0.007050632762170776,-0.00940940594861146,0.008486901970442247,0.023523186567487114,-0.011153266666008643,0.024470092280319444,0.006504869566587904,-0.02152535804392149,-0.006325185896087162,0.011394970629461805,-0.005575227150176134,-0.0020224338664707763,0.008738792273140495,0.013153760206747663,-0.03079455133680582,-0.0010330182981474704,-0.01443213311991982,-0.0006701502845519119,-0.0014613598770530963,0.0019830745015362345,0.008709202033329618,-0.0034705030524896253,0.018510484344679518,-0.005209139699150843,-0.017961549117764528,-0.0144927663323297,0.013501105442022284,0.005502413486182276,-0.0056506346628777,0.017253383032598154,-0.03172443927852092,-0.0134703435949093,0.03654038653756423,-0.012543321231431846,-0.006896746497928958,-0.0041215734403252735,0.0005183618157860581,-0.0272051650358157,0.008055690835506,-0.003183725093819063,0.004327005939558148,0.029703528557783337,0.006784171812964983,-0.014773270066749925,0.008463167415121224,0.005958462490795042,0.006999225594982918,0.013615700459383704,0.0017274503738412426,0.008096954003795636,0.023432750750712498,-0.009091630113457708,-0.025134511701590208,-0.018440028028433315,-0.004519278968304947,1
-0.043188145814622804,-0.015185684248978615,-0.015295001837933486,0.015251775496136887,-0.04070529544091857,0.03226120413241197,-0.015463540704283667,-0.017191233850041357,0.005467647304766088,0.016685501003398953,-0.02246266917906101,0.018529047438412244,0.05628270160213058,-0.025713737363510424,0.057634302503682094,0.014730932086853213,-0.04390380526724345,-0.011755611730806872,0.030658724413277876,-0.012994589749991734,-0.006630581549803825,0.02181322162792448,0.028626561943919545,-0.07428913956131222,-0.0006145216061237366,-0.03180345748428647,-0.004951688547704467,-0.0007149685661524449,0.006776660960780358,0.023576952355276598,-0.012637593134882321,0.041263794104145886,-0.015873524937600643,-0.04197883033714453,-0.033266996859444925,0.027303788153872837,0.015516005287492207,-0.012689802733668905,0.03922509664982116,-0.0718669426566186,-0.03394946335205245,0.0813841485001735,-0.030145215333476173,-0.018225303360285532,-0.009748667387248134,0.0031247905244143974,-0.0670937511354599,0.013859473620150789,-0.005977633366924955,0.01105594544768744,0.06812889281976535,0.011654418296376734,-0.031868303424715506,0.020981343983255914,0.018012559760705028,0.015934306630276153,0.03309252376309719,0.00207760969703821,0.016637852655778836,0.054369608129720866,-0.01563800205951434,-0.061802030511439385,-0.03929995518602051,-0.00913300011322319,1
-0.19150117534857167,-0.08053792405501949,-0.07424582762530807,0.0632316651662948,-0.20732169536488,0.16452638191733077,-0.08173291588136268,-0.07709421710619195,0.03289707300251449,0.07752305039585652,-0.10596819734788791,0.07553228360102182,0.27863835409825144,-0.13026187728738856,0.2877804110993189,0.07805851496217509,-0.21084074359951596,-0.06177596800497291,0.1372340721092328,-0.03686725556047285,-0.03153333802574615,0.09365748065303908,0.13171316750730963,-0.363574803101294,-0.022654361710965992,-0.13588378989641,-0.017305862497199665,-0.014248610629389683,0.026844929560967203,0.1207961136883247,-0.05318473512071627,0.19398581686916508,-0.06711381310926318,-0.1893526865545698,-0.17358468539690636,0.1395773975627798,0.09395114281873285,-0.07063817211386814,0.17558478858707605,-0.34614807716151874,-0.16694492686450518,0.38456833399326606,-0.13845423212500685,-0.09601702856654278,-0.0521455993476051,0.003351160375086233,-0.32827236615779876,0.08571823225403676,-0.021191256404930792,0.06170810503130214,0.3301893904190181,0.05366131790556164,-0.15516098488517333,0.0958170367868128,0.061218828405018404,0.08177604113183351,0.16176136257126927,0.009415863178237671,0.08881726513400373,0.25433634614014544,-0.08508181253523388,-0.2942100992764939,-0.19310063878227157,-0.03518552478268211,1
-0.13943828642368317,-0.0375019796192646,-0.037414077669382095,0.051213331520557404,-0.13619348406791687,0.11316611617803574,-0.04443380981683731,-0.04457204416394234,0.014088626950979233,0.0467771515250206,-0.0773240476846695,0.061092667281627655,0.178456649184227,-0.0916372537612915,0.175449401140213,0.042949676513671875,-0.1453007459640503,-0.0346963107585907,0.09117178618907928,-0.03794378042221069,-0.02697637863457203,0.06849002838134766,0.1019197404384613,-0.22657427191734314,-0.006536273751407862,-0.10009050369262695,-0.012751293368637562,-0.010950506664812565,0.024387279525399208,0.07914531975984573,-0.030668767169117928,0.12545424699783325,-0.039964523166418076,-0.1294172704219818,-0.11053437739610672,0.08773347735404968,0.05049457401037216,-0.045724011957645416,0.1284240037202835,-0.2259112298488617,-0.0960606038570404,0.24804100394248962,-0.090013287961483,-0.05694812908768654,-0.030864635482430458,0.017737068235874176,-0.2067745476961136,0.04796900972723961,-0.02340768277645111,0.046134695410728455,0.20410601794719696,0.034482356160879135,-0.10328178107738495,0.05701864883303642,0.048348378390073776,0.058303602039813995,0.0984676405787468,0.004868270363658667,0.05937407910823822,0.17800098657608032,-0.05844031646847725,-0.18892976641654968,-0.11940941959619522,-0.024166785180568695,1
-0.11004080569469615,-0.041615341005748825,-0.031402892696573155,0.04250961169600487,-0.10726766876484219,0.0878420876044976,-0.037758086317856064,-0.03967224684004721,0.020212108440893262,0.0372821765486151,-0.05928535870962629,0.046469544195324966,0.1466842828575816,-0.07217066807941974,0.1481009770527874,0.03623579665528316,-0.10907409712672234,-0.025954373845659,0.0706224974097782,-0.02116978558785233,-0.01393719032210739,0.059565502365953045,0.07717187868088092,-0.18958134275223865,-0.00036832250617934684,-0.08624185089904227,-0.010463029397406468,-0.0065635847123829945,0.020493537334627228,0.062342396900547964,-0.024605504181971282,0.10920975881775744,-0.04049761725687667,-0.10789534594177415,-0.09418291566084679,0.07821141997977209,0.039841556514913556,-0.032446086198385606,0.10510799761763528,-0.1840152448582414,-0.0842325683487089,0.2031383807525823,-0.08022393470041846,-0.047018655943439194,-0.017683216701506785,0.010407289906748031,-0.16822370490377866,0.03543628686058678,-0.008496606385482377,0.03458059385516926,0.17267023923341185,0.03467439792094458,-0.08659519130780705,0.053074557628286514,0.03702316446670968,0.04209167284792975,0.08468350324485648,0.0001544730177173685,0.05010317769636841,0.13735245440253302,-0.04494837475450415,-0.15611293036980847,-0.1097542593549741,-0.013756344928161093,1
-0.03198336002558632,-0.009226850436433502,-0.009179750315683044,0.009275765173420634,-0.032341825608771455,0.02633545347793109,-0.010384510499020309,-0.010483291045681613,0.004043032854299426,0.012370347824838498,-0.01713390129810685,0.012477831152943469,0.04124313874079077,-0.021660786147391344,0.04425859800919526,0.010883382511446658,-0.03393057337709014,-0.010876476236381162,0.022050040682939732,-0.006313976447057465,-0.004258011202024215,0.01650200464657404,0.0217889998027164,-0.053671006695367396,0.0015934617195339144,-0.022707361125630206,-0.0045072625963138825,-0.0031950018720121793,0.0032701112846236515,0.018885364409272923,-0.009046125964707007,0.02922912689530716,-0.009297128892680832,-0.030936266398107957,-0.02581588307562608,0.021637045039349923,0.012192279583794752,-0.009804248508653078,0.032587779792147165,-0.05678315541666487,-0.024311457803655092,0.060261741467832544,-0.02358155143852143,-0.015619451483159894,-0.00522995682853355,0.0016857084929538162,-0.049600140052422394,0.01214312087825459,-0.005545237643198799,0.009590700449062633,0.05089942374489392,0.008911541367010415,-0.022931009204552065,0.013855222116588899,0.011041135973874074,0.010013675157077396,0.02454580675618237,0.0012590989025066729,0.012778963984759606,0.041460881718312914,-0.011949822577425157,-0.04533542332533018,-0.028857137215748917,-0.005520677814037417,1
-0.16324859355012641,-0.056813735233031605,-0.055888375267386436,0.06640716772940083,-0.15589208387414386,0.11933854677787933,-0.06977202819451984,-0.07086484324138023,0.029974336465085415,0.06926991450906682,-0.08270208280985117,0.0737473036150301,0.21230946162403072,-0.10359199188805131,0.21469006577482153,0.06185158955447964,-0.17108505377545952,-0.05365743692872409,0.11635778713848834,-0.03041001775694129,-0.020615717343676614,0.07878796276697693,0.12264341895872923,-0.2871537552656312,0.0024115023920067437,-0.1298712737499859,-0.019898688332422785,-0.00735934700228666,0.03523368857353681,0.08636379583806143,-0.046721432493435903,0.14895980782181906,-0.04495331109807778,-0.16892556312009938,-0.11327848566058828,0.10645825688295286,0.07481202641986448,-0.06044546686615305,0.1406289492562217,-0.26307452497697487,-0.11563698386246535,0.30035766283246246,-0.12522181081830672,-0.07998952407414388,-0.030827144780778325,0.003966262593779615,-0.23728482052806374,0.060690750751497324,-0.03533200033401188,0.05856276856379976,0.2418918245876404,0.05414157143555042,-0.11973783913632169,0.08525851856868126,0.06533644888488772,0.056532988706251334,0.11945061084927722,0.01492954999343247,0.05958653821450609,0.21394914082116692,-0.06647126977408525,-0.23040537071003775,-0.1475533304429662,-0.01618864623658163,1
-0.1260866081356653,-0.04654055245191557,-0.0373456550642004,0.04959189862347557,-0.12335395130503457,0.09683219060389092,-0.049007029571839666,-0.04538507425240823,0.010255394045088906,0.04358097124440974,-0.06048189333159826,0.048602472663333174,0.16717193779186346,-0.07789818693527195,0.16690463201666716,0.05162639085756382,-0.13387539299765194,-0.03707728253721143,0.08153023515842506,-0.03299201851768885,-0.02182691435882589,0.06519054306590988,0.09255597702576779,-0.22267497073335107,0.0005090103377085597,-0.10105021419258264,-0.006071108491596533,-0.003098681627307087,0.027656523961923085,0.07158778867233195,-0.02981573229044443,0.11891692753488314,-0.04213912031264044,-0.12407623314720695,-0.10683862277619482,0.08950060104689328,0.04844602767298056,-0.04089677143019799,0.10952502032159828,-0.2202578239594004,-0.09547848539477855,0.2418331989865692,-0.09019029344199225,-0.05483072006609291,-0.020864357249593013,0.01345286321156891,-0.1961185391592153,0.04978300745915476,-0.01643773037540086,0.03630034198977228,0.1972487732055015,0.034350144771451596,-0.09474565590790007,0.05839256892068079,0.04651500266936637,0.05187214571196819,0.09184077447025629,0.004030429889098741,0.053258860631103744,0.16719417902913847,-0.05422999152142438,-0.18189613426511642,-0.11445071180423838,-0.02075233469804516,1
-0.18867870073404108,-0.05943327423518718,-0.06950515626109581,0.06526740880703914,-0.18801097226078942,0.15781444733755648,-0.06274160550413792,-0.07718324177349403,0.02402697639790044,0.0712442851378652,-0.10745431778695323,0.07829631028224283,0.24607933158013248,-0.1304494670840717,0.25837853873746275,0.07663586072158068,-0.1977479177624432,-0.05540165412691491,0.12922491951247872,-0.03872874711376073,-0.033169660630371814,0.09676868440461721,0.13092919435254785,-0.3263942311385841,-0.010416607963227069,-0.14219131228625218,-0.018672443213942114,0.00011034119776936609,0.03736020370782701,0.10618908817831205,-0.04904903788050053,0.17761413115528482,-0.05451573106397722,-0.18974277309277582,-0.16324997005928585,0.1364619198755653,0.07173678042791061,-0.06317851187334632,0.16446457418905042,-0.32055621766554776,-0.1427611608715005,0.35859544288867445,-0.1366449510261639,-0.07558716194523471,-0.028867248741131443,0.01818938977293559,-0.29374605922528835,0.06900294790906247,-0.029878366149531037,0.04881073962010916,0.29768689138356097,0.061315026427897164,-0.14069341434819152,0.0851716673533335,0.06791359274265871,0.08112713755560177,0.148351429228379,-0.00016566517123424297,0.08235930615632947,0.23942085751332343,-0.08324963320394171,-0.27835294886130785,-0.17402336339521876,-0.03807241633558757,1
-0.07236886319393913,-0.025823774876900844,-0.02339435547279815,0.02501894478013532,-0.07569484386274578,0.06034593493677676,-0.024359430276995733,-0.023005686606565077,0.008159111538488004,0.027490582834515307,-0.03809513512533158,0.028877593783868685,0.0915008734995758,-0.04123872307698346,0.09654746970368756,0.030464400016676843,-0.07756809215061367,-0.019207989396010008,0.04407212624533309,-0.016193185480208032,-0.012170572739301456,0.033545889219062194,0.047369631356559694,-0.12149194965604693,0.00036681517829290696,-0.05120039927876658,-0.008119275017331043,-0.0037775940727442503,0.01276803680553308,0.03728698706577739,-0.015642883320752945,0.0658137695540467,-0.020688971740633458,-0.06691338121891022,-0.06171330205850407,0.049202235182747245,0.025403621612996276,-0.018217513104900718,0.06417572058530317,-0.1254195892640079,-0.0563805163546931,0.13007748474936104,-0.05156737589277327,-0.0355209423125618,-0.018153521775578458,0.004127364191744063,-0.11145330748210351,0.027899046648397215,-0.008017672523338761,0.025507591677726142,0.11220185745817919,0.019169396358645625,-0.05208492947794083,0.03379863219904817,0.02779302829488491,0.03040029027680349,0.05167918710018663,0.002408611044908563,0.026954338083871536,0.08865006520257641,-0.03305678761615935,-0.10207629710849789,-0.06799310546678801,-0.009233567488586737,1
-0.06073493601834752,-0.0199019857832712,-0.019084489677399605,0.025549255139604824,-0.0646295878507087,0.04725833320051688,-0.02475834530662141,-0.02456045088506522,0.008278340136559073,0.02168374923299841,-0.0340482466242852,0.025831608408950844,0.08175104104369628,-0.03814199127111678,0.08358558934404949,0.023745853332227118,-0.06533383688362304,-0.014867145449101005,0.04385638247725418,-0.01601264525412221,-0.010146401472176488,0.030829584692654545,0.04411137682636559,-0.10599337225656282,-0.00015305743498077626,-0.045681920279604854,-0.006972804132867291,-0.002274453304636062,0.012108798343505124,0.03481857766452235,-0.016566851767554378,0.05831237860269886,-0.020012239481811675,-0.058485752645650424,-0.05068902170375183,0.04028471420536058,0.025550636263391567,-0.021472234131763114,0.056541433268791755,-0.10479557778803558,-0.04641161330196002,0.11467339435109627,-0.04486461495790546,-0.026254542983919278,-0.01435712807297738,0.002466066251247284,-0.09392359030996202,0.022615647732850498,-0.009115744669952108,0.01781951313285063,0.09883605910800633,0.018861803342833505,-0.046748279402257474,0.029169016926787437,0.02244128328009006,0.02378315268100103,0.047778335979059235,0.0032284098350000828,0.027074590127923646,0.07723321899636963,-0.02760107179526815,-0.08780686105823855,-0.059155503360180474,-0.0085528779976342,1
-0.15103088482657248,-0.05035309264536149,-0.04554522653260002,0.05356079068400764,-0.1532997869362589,0.1208556761316556,-0.04757696071319515,-0.05757623847707042,0.02475578914995172,0.05048082287040805,-0.07819269971306701,0.05662194836851475,0.19540215273035366,-0.09021473101285145,0.19854185496390397,0.05741229490335432,-0.14918794856598003,-0.04555864501661355,0.10105165272211057,-0.03688588447902086,-0.029973751354763017,0.07092965435752246,0.1025752133136848,-0.25261538349441254,-0.005017477972432971,-0.1172336373428282,-0.010228582029230892,-0.00554058777800362,0.019258910009687366,0.08431068071430282,-0.0347703728192885,0.1443795795533723,-0.04505237433227843,-0.1521305142402915,-0.12084442484774627,0.10570426548614965,0.06125382874576774,-0.05246902566369889,0.13590923684033832,-0.25146178424807397,-0.11402207746120568,0.2830832452762739,-0.10411896392885994,-0.06589541879282998,-0.02514243484225257,0.015678052797946814,-0.23014593783924023,0.05564250376067191,-0.016380889562424273,0.03686100134509616,0.24063817722199018,0.04350302638673124,-0.11484125260363466,0.07207752111509243,0.05457086421249967,0.05946850717300549,0.11568636173698386,0.010689951673183325,0.0638924996348838,0.19317707668378717,-0.0678891562010644,-0.2108519627852989,-0.14318140828815687,-0.02605162954756192,1
-0.1398709234315902,-0.04592100773006678,-0.044462301153689626,0.05351461119949818,-0.14506230445113033,0.11719216518336907,-0.055998199458699674,-0.049554714527912436,0.02313871234189719,0.046639634013408794,-0.066333632106398,0.0626770417462103,0.18663182995282113,-0.08730467533925548,0.18669086736044846,0.052068920168094335,-0.14668775325058958,-0.04071702332206769,0.09257605439517647,-0.03536444782279432,-0.0245255331764929,0.07078258371679112,0.09974861042108386,-0.23587187483906746,-0.004728564992547035,-0.110097934352234,-0.008437371123582125,-0.006707155058102217,0.026555054769851268,0.07933099640300498,-0.03185760154388845,0.13771602590335533,-0.03918237391451839,-0.12978649530326947,-0.11440457947552204,0.09210736472159624,0.049464207376004196,-0.03959579550471972,0.1236353272292763,-0.2412521276462212,-0.10015027438057586,0.2622031474066898,-0.09835922676604242,-0.05921282553346827,-0.02798755178693682,0.013984576421789826,-0.21960820692591368,0.050160431531257925,-0.0207857964001596,0.046284778802655635,0.22142433756031096,0.034910924723371865,-0.10858106347266584,0.059485356950899584,0.05527514168992639,0.06170417417306453,0.10493970962241292,0.009500856124795974,0.051138125006109474,0.17842633318621665,-0.05431377132888884,-0.20379147089784966,-0.12671119740698486,-0.021304982099682093,1
-0.01798156289649861,-0.0008767659434982176,-0.004706201609224081,0.012125712553305286,-0.012021065090915986,0.011215119223509516,-0.010843734190400158,-0.005090123574648585,0.00898022617080382,0.0013002580297844751,-0.0015007908722119673,0.008665721115124012,0.016882533373843347,-0.005615373807294028,0.026420453929209282,0.0021929944133652107,-0.01360451230513198,-0.001716217159160546,0.01628155301191977,-0.004211662470230034,0.0013454786385409534,0.011086429519179677,0.008615926573319095,-0.0230126255857093,0.0012958112305828504,-0.012183191853442363,-0.002027678769081831,0.003590414666437677,-0.001328688913158008,0.01109202897974423,-0.003630481394273894,0.012667624595841127,-0.008044591672452433,-0.023214764959578003,-0.011743200277643544,0.00827954538233046,0.011150134860404901,-0.0060825481611703125,0.021163791484598602,-0.02379396850509303,-0.019491816538253,0.032903351821005344,-0.018093520642391274,-0.008012699628514903,-0.005585820081510714,-0.0007995450536587409,-0.032417453858735304,0.007289133832923004,-0.005044847294422132,0.006518425386665123,0.027439367724582553,0.009362074945654188,-0.011003647315581995,0.011183126047918839,0.009287271382553237,0.008952664178130882,0.007034749657447849,-0.0008296575729868241,0.009681847877800465,0.023757541219570806,-0.0063975354257438865,-0.028007752927286283,-0.015382129166807448,-0.0020548327094210045,1
